i,j,x,r,B_x,B_r,rAp,Bmag,Jmag,zero
5,47,0.0009,0.0093,0.04751628,-0.00835738,0.00001188,0.048245649,0,0
5,48,0.0009,0.0095,0.04777321,-0.00883111,0.00001245,0.04858259,0,0
5,49,0.0009,0.0097,0.0480937,-0.00926647,0.00001303,0.048978275,0,0
5,50,0.0009,0.0099,0.04845814,-0.00967975,0.00001362,0.049415472,0,0
5,51,0.0009,0.0101,0.04882258,-0.01009303,0.00001423,0.049854925,0,0
5,52,0.0009,0.0103,0.04918702,-0.01050631,0.00001485,0.050296575,0,0
5,53,0.0009,0.0105,0.04955146,-0.0109196,0.00001548,0.050740367,0,0
5,54,0.0009,0.0107,0.0499159,-0.01133288,0.00001612,0.051186241,0,0
5,55,0.0009,0.0109,0.05029324,-0.01178658,0.00001678,0.051655914,0,0
5,56,0.0009,0.0111,0.05076771,-0.01254451,0.00001751,0.052294599,0,0
5,57,0.0009,0.0113,0.05124219,-0.01330243,0.00001825,0.05294069,0,0
5,58,0.0009,0.0115,0.05171666,-0.01406035,0.000019,0.053593902,0,0
5,59,0.0009,0.0117,0.05194705,-0.01473064,0.0000197,0.053995257,0,0
5,60,0.0009,0.0119,0.05214677,-0.01545486,0.00002042,0.05438877,0,0
5,61,0.0009,0.0121,0.05254902,-0.01650913,0.00002122,0.055081311,0,0
5,62,0.0009,0.0123,0.05295127,-0.0175634,0.00002204,0.055788081,0,0
5,63,0.0009,0.0125,0.05335352,-0.01861768,0.00002287,0.056508549,0,0
5,64,0.0009,0.0127,0.05379233,-0.01958962,0.00002372,0.057248301,0,0
5,65,0.0009,0.0129,0.05433271,-0.02033282,0.00002459,0.058012645,0,0
5,66,0.0009,0.0131,0.05486873,-0.0211257,0.00002548,0.058795176,0,0
5,67,0.0009,0.0133,0.05531119,-0.02298436,0.00002654,0.059896649,0,0
5,68,0.0009,0.0135,0.05528649,-0.02432243,0.00002749,0.060400137,0,0
5,69,0.0009,0.0137,0.05513729,-0.02552177,0.00002842,0.060757563,0,0
5,70,0.0009,0.0139,0.0549881,-0.02672112,0.00002937,0.061136809,0,0
6,1,0.0011,0.0001,0.0368264,0.00003728,0,0.036826419,0,0
6,2,0.0011,0.0003,0.03688829,0.00015764,0.00000001,0.036888627,0,0
6,3,0.0011,0.0005,0.03695378,0.00026864,0.00000003,0.036954756,0,0
6,4,0.0011,0.0007,0.03707416,0.00035189,0.00000006,0.03707583,0,0
6,5,0.0011,0.0009,0.03720322,0.00044347,0.00000009,0.037205863,0,0
6,6,0.0011,0.0011,0.03733617,0.00053838,0.00000014,0.037340051,0,0
6,7,0.0011,0.0013,0.03748496,0.00058052,0.0000002,0.037489455,0,0
6,8,0.0011,0.0015,0.03768942,0.00063984,0.00000026,0.037694851,0,0
6,9,0.0011,0.0017,0.03785889,0.00066159,0.00000034,0.03786467,0,0
6,10,0.0011,0.0019,0.0380976,0.00071208,0.00000043,0.038104254,0,0
6,11,0.0011,0.0021,0.03843879,0.00075548,0.00000052,0.038446213,0,0
6,12,0.0011,0.0023,0.03870622,0.00070917,0.00000063,0.038712716,0,0
6,13,0.0011,0.0025,0.03892943,0.00063707,0.00000075,0.038934642,0,0
6,14,0.0011,0.0027,0.0391874,0.00057118,0.00000087,0.039191562,0,0
6,15,0.0011,0.0029,0.03952559,0.00054035,0.00000101,0.039529283,0,0
6,16,0.0011,0.0031,0.03990176,0.00045478,0.00000116,0.039904352,0,0
6,17,0.0011,0.0033,0.04032862,0.00026479,0.00000133,0.040329489,0,0
6,18,0.0011,0.0035,0.04061079,0.00012429,0.0000015,0.04061098,0,0
6,19,0.0011,0.0037,0.04091224,-0.00010065,0.00000168,0.040912364,0,0
6,20,0.0011,0.0039,0.04121983,-0.00035176,0.00000188,0.041221331,0,0
6,21,0.0011,0.0041,0.04152231,-0.00058683,0.00000209,0.041526457,0,0
6,22,0.0011,0.0043,0.04186328,-0.00081449,0.00000231,0.041871203,0,0
6,23,0.0011,0.0045,0.04210349,-0.00106234,0.00000254,0.04211689,0,0
6,24,0.0011,0.0047,0.0423437,-0.00131019,0.00000278,0.042363965,0,0
6,25,0.0011,0.0049,0.04255946,-0.00156932,0.00000304,0.042588383,0,0
6,26,0.0011,0.0051,0.04274577,-0.00184205,0.00000331,0.042785441,0,0
6,27,0.0011,0.0053,0.0429457,-0.00209708,0.0000036,0.042996871,0,0
6,28,0.0011,0.0055,0.04317662,-0.00231189,0.00000389,0.043238471,0,0
6,29,0.0011,0.0057,0.04340753,-0.0025267,0.00000419,0.043481006,0,0
6,30,0.0011,0.0059,0.04363844,-0.00274151,0.0000045,0.043724471,0,0
6,31,0.0011,0.0061,0.04386935,-0.00295632,0.00000483,0.043968849,0,0
6,32,0.0011,0.0063,0.0441008,-0.0031736,0.00000516,0.044214843,0,0
6,33,0.0011,0.0065,0.04434762,-0.00346081,0.00000552,0.044482453,0,0
6,34,0.0011,0.0067,0.04455884,-0.00369434,0.0000059,0.044711725,0,0
6,35,0.0011,0.0069,0.04476017,-0.00390583,0.00000629,0.044930261,0,0
6,36,0.0011,0.0071,0.04496286,-0.00409751,0.00000668,0.045149179,0,0
6,37,0.0011,0.0073,0.04516556,-0.0042892,0.00000708,0.045368767,0,0
6,38,0.0011,0.0075,0.04536825,-0.00448088,0.00000749,0.045588994,0,0
6,39,0.0011,0.0077,0.04579489,-0.0047859,0.00000794,0.046044292,0,0
6,40,0.0011,0.0079,0.04623481,-0.00509763,0.00000839,0.046514981,0,0
6,41,0.0011,0.0081,0.04654237,-0.00544268,0.00000885,0.046859524,0,0
6,42,0.0011,0.0083,0.04677237,-0.00580726,0.00000931,0.047131506,0,0
6,43,0.0011,0.0085,0.0470231,-0.00625586,0.00000981,0.047437408,0,0
6,44,0.0011,0.0087,0.04728003,-0.0067296,0.00001033,0.047756557,0,0
6,45,0.0011,0.0089,0.04753696,-0.00720334,0.00001086,0.048079628,0,0
6,46,0.0011,0.0091,0.04781367,-0.00764306,0.0000114,0.048420692,0,0
6,47,0.0011,0.0093,0.04813331,-0.00800894,0.00001197,0.048795068,0,0
6,48,0.0011,0.0095,0.04845295,-0.00837482,0.00001254,0.049171394,0,0
6,49,0.0011,0.0097,0.04879037,-0.00877304,0.00001314,0.04957284,0,0
6,50,0.0011,0.0099,0.04920997,-0.0093207,0.00001376,0.050084894,0,0
6,51,0.0011,0.0101,0.04960611,-0.0098112,0.00001439,0.050567043,0,0
6,52,0.0011,0.0103,0.04997055,-0.01022448,0.00001501,0.051005841,0,0
6,53,0.0011,0.0105,0.05033499,-0.01063776,0.00001564,0.051446799,0,0
6,54,0.0011,0.0107,0.05069943,-0.01105104,0.00001629,0.051889861,0,0
6,55,0.0011,0.0109,0.05108316,-0.01152475,0.00001696,0.052367061,0,0
6,56,0.0011,0.0111,0.05155763,-0.01228268,0.00001768,0.053000504,0,0
6,57,0.0011,0.0113,0.0520321,-0.0130406,0.00001842,0.053641371,0,0
6,58,0.0011,0.0115,0.05250658,-0.01379853,0.00001917,0.054289413,0,0
6,59,0.0011,0.0117,0.05293521,-0.01453999,0.00001993,0.05489579,0,0
6,60,0.0011,0.0119,0.05322095,-0.0154044,0.00002068,0.055405461,0,0
6,61,0.0011,0.0121,0.05362518,-0.01645423,0.00002148,0.056092795,0,0
6,62,0.0011,0.0123,0.05416556,-0.01719743,0.00002231,0.056830093,0,0
6,63,0.0011,0.0125,0.05470594,-0.01794064,0.00002316,0.057572619,0,0
6,64,0.0011,0.0127,0.05524632,-0.01868384,0.00002402,0.058320166,0,0
6,65,0.0011,0.0129,0.0557867,-0.01942704,0.0000249,0.059072547,0,0
6,66,0.0011,0.0131,0.05630588,-0.0204118,0.00002582,0.059891516,0,0
6,67,0.0011,0.0133,0.05674833,-0.02227046,0.00002689,0.060961843,0,0
6,68,0.0011,0.0135,0.05719078,-0.02412912,0.00002797,0.062072536,0,0
6,69,0.0011,0.0137,0.05733469,-0.02565509,0.00002898,0.06281282,0,0
6,70,0.0011,0.0139,0.0571855,-0.02685443,0.00002993,0.063177067,0,0
7,1,0.0013,0.0001,0.03655794,0.00009863,0,0.036558073,0,0
7,2,0.0013,0.0003,0.03660428,0.00022572,0.00000001,0.036604976,0,0
7,3,0.0013,0.0005,0.03667436,0.00035992,0.00000003,0.036676126,0,0
7,4,0.0013,0.0007,0.03681105,0.00050333,0.00000006,0.036814491,0,0
7,5,0.0013,0.0009,0.03694911,0.00059795,0.00000009,0.036953948,0,0
7,6,0.0013,0.0011,0.03712823,0.00069106,0.00000014,0.037134661,0,0
7,7,0.0013,0.0013,0.03733353,0.00078244,0.0000002,0.037341728,0,0
7,8,0.0013,0.0015,0.03755395,0.00085238,0.00000026,0.037563622,0,0
7,9,0.0013,0.0017,0.0377842,0.00090156,0.00000034,0.037794954,0,0
7,10,0.0013,0.0019,0.03802165,0.00095231,0.00000042,0.038033574,0,0
7,11,0.0013,0.0021,0.03833756,0.00099886,0.00000052,0.03835057,0,0
7,12,0.0013,0.0023,0.03867947,0.00102817,0.00000063,0.038693133,0,0
7,13,0.0013,0.0025,0.03891074,0.00095263,0.00000074,0.0389224,0,0
7,14,0.0013,0.0027,0.03923885,0.00089879,0.00000087,0.039249142,0,0
7,15,0.0013,0.0029,0.03958543,0.00087514,0.00000101,0.039595102,0,0
7,16,0.0013,0.0031,0.03996674,0.00077898,0.00000116,0.039974331,0,0
7,17,0.0013,0.0033,0.04039361,0.00058898,0.00000132,0.040397904,0,0
7,18,0.0013,0.0035,0.04082048,0.00039899,0.0000015,0.04082243,0,0
7,19,0.0013,0.0037,0.0411325,0.00017783,0.00000168,0.041132884,0,0
7,20,0.0013,0.0039,0.04143302,-0.00005105,0.00000188,0.041433051,0,0
7,21,0.0013,0.0041,0.04173354,-0.00027994,0.00000209,0.041734479,0,0
7,22,0.0013,0.0043,0.04212119,-0.00050059,0.00000231,0.042124165,0,0
7,23,0.0013,0.0045,0.04246735,-0.00072912,0.00000255,0.042473609,0,0
7,24,0.0013,0.0047,0.04270756,-0.00097697,0.00000279,0.042718733,0,0
7,25,0.0013,0.0049,0.04290141,-0.00124621,0.00000305,0.042919506,0,0
7,26,0.0013,0.0051,0.04308772,-0.00151894,0.00000332,0.043114485,0,0
7,27,0.0013,0.0053,0.04327403,-0.00179166,0.00000361,0.043311104,0,0
7,28,0.0013,0.0055,0.04347826,-0.00204112,0.0000039,0.043526145,0,0
7,29,0.0013,0.0057,0.04370917,-0.00225593,0.00000421,0.043767348,0,0
7,30,0.0013,0.0059,0.04394008,-0.00247074,0.00000452,0.04400949,0,0
7,31,0.0013,0.0061,0.04417099,-0.00268555,0.00000484,0.044252554,0,0
7,32,0.0013,0.0063,0.04441018,-0.00293806,0.00000519,0.044507261,0,0
7,33,0.0013,0.0065,0.04465699,-0.00322528,0.00000555,0.044773309,0,0
7,34,0.0013,0.0067,0.04487912,-0.00347524,0.00000593,0.045013472,0,0
7,35,0.0013,0.0069,0.04508,-0.00369315,0.00000632,0.045231026,0,0
7,36,0.0013,0.0071,0.04528111,-0.00390769,0.00000672,0.045449411,0,0
7,37,0.0013,0.0073,0.0454838,-0.00409938,0.00000712,0.045668162,0,0
7,38,0.0013,0.0075,0.0456865,-0.00429106,0.00000753,0.045887574,0,0
7,39,0.0013,0.0077,0.04611402,-0.00459652,0.00000798,0.046342538,0,0
7,40,0.0013,0.0079,0.04655394,-0.00490825,0.00000843,0.046811967,0,0
7,41,0.0013,0.0081,0.04699386,-0.00521999,0.0000089,0.047282885,0,0
7,42,0.0013,0.0083,0.04730071,-0.00557556,0.00000937,0.047628185,0,0
7,43,0.0013,0.0085,0.04756121,-0.00604317,0.00000988,0.047943598,0,0
7,44,0.0013,0.0087,0.04788084,-0.00640905,0.00001041,0.048307875,0,0
7,45,0.0013,0.0089,0.04820048,-0.00677493,0.00001095,0.048674284,0,0
7,46,0.0013,0.0091,0.04852012,-0.00714081,0.0000115,0.049042769,0,0
7,47,0.0013,0.0093,0.04883976,-0.00750669,0.00001207,0.049413283,0,0
7,48,0.0013,0.0095,0.0491594,-0.00787258,0.00001264,0.049785782,0,0
7,49,0.0013,0.0097,0.04947904,-0.00823846,0.00001323,0.05016022,0,0
7,50,0.0013,0.0099,0.04986352,-0.00872225,0.00001385,0.050620631,0,0
7,51,0.0013,0.0101,0.05028312,-0.0092699,0.00001449,0.051130453,0,0
7,52,0.0013,0.0103,0.05070273,-0.00981756,0.00001515,0.05164447,0,0
7,53,0.0013,0.0105,0.05111852,-0.01035593,0.00001581,0.052156959,0,0
7,54,0.0013,0.0107,0.05148296,-0.01076921,0.00001646,0.052597253,0,0
7,55,0.0013,0.0109,0.05187308,-0.01126293,0.00001713,0.05308173,0,0
7,56,0.0013,0.0111,0.05234755,-0.01202085,0.00001785,0.053710025,0,0
7,57,0.0013,0.0113,0.05282202,-0.01277877,0.00001859,0.05434577,0,0
7,58,0.0013,0.0115,0.05331313,-0.01350723,0.00001935,0.054997592,0,0
7,59,0.0013,0.0117,0.05386089,-0.01413526,0.00002012,0.055684837,0,0
7,60,0.0013,0.0119,0.05453878,-0.01480525,0.00002096,0.0565126,0,0
7,61,0.0013,0.0121,0.05507917,-0.01554845,0.00002178,0.057231716,0,0
7,62,0.0013,0.0123,0.05561955,-0.01629165,0.00002261,0.057956468,0,0
7,63,0.0013,0.0125,0.05615993,-0.01703486,0.00002346,0.058686661,0,0
7,64,0.0013,0.0127,0.05670031,-0.01777806,0.00002433,0.059422088,0,0
7,65,0.0013,0.0129,0.05724069,-0.01852126,0.0000252,0.06016256,0,0
7,66,0.0013,0.0131,0.05774302,-0.0196979,0.00002616,0.061010357,0,0
7,67,0.0013,0.0133,0.05818547,-0.02155656,0.00002723,0.062050255,0,0
7,68,0.0013,0.0135,0.05862792,-0.02341522,0.00002831,0.06313086,0,0
7,69,0.0013,0.0137,0.05907038,-0.02527388,0.00002941,0.064250127,0,0
7,70,0.0013,0.0139,0.0593829,-0.02698775,0.00003049,0.065227812,0,0
8,1,0.0015,0.0001,0.03617216,0.00010298,0,0.036172307,0,0
8,2,0.0015,0.0003,0.03624403,0.00030779,0.00000001,0.036245337,0,0
8,3,0.0015,0.0005,0.03633186,0.00044732,0.00000003,0.036334614,0,0
8,4,0.0015,0.0007,0.03646356,0.00061775,0.00000006,0.036468792,0,0
8,5,0.0015,0.0009,0.03668156,0.00079811,0.00000009,0.036690242,0,0
8,6,0.0015,0.0011,0.03686394,0.00091454,0.00000014,0.036875282,0,0
8,7,0.0015,0.0013,0.03706618,0.00100915,0.00000019,0.037079915,0,0
8,8,0.0015,0.0015,0.03731286,0.00111626,0.00000026,0.037329553,0,0
8,9,0.0015,0.0017,0.03757595,0.00125372,0.00000034,0.037596859,0,0
8,10,0.0015,0.0019,0.03782727,0.00130516,0.00000042,0.037849779,0,0
8,11,0.0015,0.0021,0.0381543,0.00132552,0.00000052,0.038177318,0,0
8,12,0.0015,0.0023,0.03855819,0.00132319,0.00000062,0.038580887,0,0
8,13,0.0015,0.0025,0.03892777,0.00129717,0.00000074,0.038949376,0,0
8,14,0.0015,0.0027,0.03928831,0.00125061,0.00000087,0.039308209,0,0
8,15,0.0015,0.0029,0.03964528,0.00120993,0.00000101,0.039663739,0,0
8,16,0.0015,0.0031,0.04003173,0.00110317,0.00000116,0.040046927,0,0
8,17,0.0015,0.0033,0.04047274,0.00091868,0.00000132,0.040483165,0,0
8,18,0.0015,0.0035,0.04099709,0.00076657,0.00000149,0.041004256,0,0
8,19,0.0015,0.0037,0.04133607,0.00050362,0.00000168,0.041339138,0,0
8,20,0.0015,0.0039,0.04164425,0.00025583,0.00000188,0.041645036,0,0
8,21,0.0015,0.0041,0.04195816,0.00002821,0.00000209,0.041958169,0,0
8,22,0.0015,0.0043,0.04234945,-0.00019209,0.00000231,0.042349886,0,0
8,23,0.0015,0.0045,0.04274074,-0.0004124,0.00000255,0.04274273,0,0
8,24,0.0015,0.0047,0.04305706,-0.00065038,0.0000028,0.043061972,0,0
8,25,0.0015,0.0049,0.04324337,-0.0009231,0.00000306,0.043253221,0,0
8,26,0.0015,0.0051,0.04342967,-0.00119583,0.00000334,0.04344613,0,0
8,27,0.0015,0.0053,0.04361598,-0.00146855,0.00000362,0.043640696,0,0
8,28,0.0015,0.0055,0.04380229,-0.00174127,0.00000392,0.043836887,0,0
8,29,0.0015,0.0057,0.04401081,-0.00198516,0.00000422,0.044055559,0,0
8,30,0.0015,0.0059,0.04424172,-0.00219997,0.00000454,0.044296384,0,0
8,31,0.0015,0.0061,0.04447275,-0.00241531,0.00000486,0.044538289,0,0
8,32,0.0015,0.0063,0.04471956,-0.00270252,0.00000521,0.044801146,0,0
8,33,0.0015,0.0065,0.04496637,-0.00298974,0.00000558,0.045065652,0,0
8,34,0.0015,0.0067,0.04519939,-0.00325615,0.00000595,0.045316524,0,0
8,35,0.0015,0.0069,0.04540027,-0.00347406,0.00000634,0.045532995,0,0
8,36,0.0015,0.0071,0.04560115,-0.00369196,0.00000675,0.04575036,0,0
8,37,0.0015,0.0073,0.04580205,-0.00390956,0.00000716,0.045968603,0,0
8,38,0.0015,0.0075,0.04600474,-0.00410124,0.00000757,0.046187187,0,0
8,39,0.0015,0.0077,0.04643315,-0.00440715,0.00000802,0.046641831,0,0
8,40,0.0015,0.0079,0.04687307,-0.00471888,0.00000848,0.047110004,0,0
8,41,0.0015,0.0081,0.0473092,-0.0049918,0.00000894,0.047571824,0,0
8,42,0.0015,0.0083,0.04773832,-0.0051918,0.00000944,0.048019808,0,0
8,43,0.0015,0.0085,0.04822066,-0.00553239,0.00000997,0.04853699,0,0
8,44,0.0015,0.0087,0.0485873,-0.0059068,0.0000105,0.04894503,0,0
8,45,0.0015,0.0089,0.04890694,-0.00627268,0.00001105,0.049307558,0,0
8,46,0.0015,0.0091,0.04922658,-0.00663856,0.0000116,0.049672192,0,0
8,47,0.0015,0.0093,0.04954621,-0.00700445,0.00001217,0.050038877,0,0
8,48,0.0015,0.0095,0.04986585,-0.00737033,0.00001274,0.050407586,0,0
8,49,0.0015,0.0097,0.05018549,-0.00773621,0.00001333,0.050778267,0,0
8,50,0.0015,0.0099,0.05051707,-0.00812379,0.00001394,0.051166105,0,0
8,51,0.0015,0.0101,0.05093667,-0.00867145,0.00001458,0.051669511,0,0
8,52,0.0015,0.0103,0.05135628,-0.00921911,0.00001524,0.052177193,0,0
8,53,0.0015,0.0105,0.05177588,-0.00976676,0.0000159,0.052689006,0,0
8,54,0.0015,0.0107,0.05219549,-0.01031442,0.00001658,0.053204854,0,0
8,55,0.0015,0.0109,0.05275162,-0.01084198,0.0000173,0.053854266,0,0
8,56,0.0015,0.0111,0.05330157,-0.01146821,0.00001803,0.054521346,0,0
8,57,0.0015,0.0113,0.05384934,-0.01209624,0.00001877,0.055191217,0,0
8,58,0.0015,0.0115,0.0543971,-0.01272428,0.00001953,0.055865479,0,0
8,59,0.0015,0.0117,0.05496241,-0.01335232,0.0000203,0.056561037,0,0
8,60,0.0015,0.0119,0.05579032,-0.01398047,0.0000212,0.057515331,0,0
8,61,0.0015,0.0121,0.05653315,-0.01464267,0.00002208,0.058398672,0,0
8,62,0.0015,0.0123,0.05707354,-0.01538587,0.00002292,0.059111031,0,0
8,63,0.0015,0.0125,0.05761392,-0.01612907,0.00002377,0.059829012,0,0
8,64,0.0015,0.0127,0.0581543,-0.01687228,0.00002463,0.060552427,0,0
8,65,0.0015,0.0129,0.05869468,-0.01761548,0.00002551,0.061281079,0,0
8,66,0.0015,0.0131,0.05918016,-0.01898401,0.0000265,0.062150495,0,0
8,67,0.0015,0.0133,0.05962261,-0.02084267,0.00002757,0.063160688,0,0
8,68,0.0015,0.0135,0.06006507,-0.02270132,0.00002865,0.064211857,0,0
8,69,0.0015,0.0137,0.06050752,-0.02455998,0.00002976,0.065302011,0,0
8,70,0.0015,0.0139,0.06094997,-0.02641864,0.00003088,0.066429236,0,0
9,1,0.0017,0.0001,0.03578496,0.00010298,0,0.035785108,0,0
9,2,0.0017,0.0003,0.03582197,0.00032919,0.00000001,0.035823483,0,0
9,3,0.0017,0.0005,0.0359051,0.00058301,0.00000003,0.035909833,0,0
9,4,0.0017,0.0007,0.03600193,0.00077342,0.00000006,0.036010237,0,0
9,5,0.0017,0.0009,0.03621993,0.00095378,0.00000009,0.036232486,0,0
9,6,0.0017,0.0011,0.0365591,0.00112408,0.00000014,0.036576377,0,0
9,7,0.0017,0.0013,0.03680562,0.00124844,0.00000019,0.036826787,0,0
9,8,0.0017,0.0015,0.03706871,0.0013859,0.00000026,0.037094609,0,0
9,9,0.0017,0.0017,0.03733181,0.00152336,0.00000033,0.037362878,0,0
9,10,0.0017,0.0019,0.0375949,0.00166082,0.00000042,0.037631567,0,0
9,11,0.0017,0.0021,0.03792854,0.00170393,0.00000051,0.037966795,0,0
9,12,0.0017,0.0023,0.03839073,0.00176132,0.00000062,0.038431112,0,0
9,13,0.0017,0.0025,0.03883621,0.00175954,0.00000073,0.038876049,0,0
9,14,0.0017,0.0027,0.03925595,0.00166657,0.00000086,0.03929131,0,0
9,15,0.0017,0.0029,0.03967569,0.00157361,0.000001,0.039706884,0,0
9,16,0.0017,0.0031,0.04015071,0.00144835,0.00000115,0.040176825,0,0
9,17,0.0017,0.0033,0.04067506,0.00129625,0.00000132,0.040695709,0,0
9,18,0.0017,0.0035,0.04119942,0.00114415,0.00000149,0.041215304,0,0
9,19,0.0017,0.0037,0.04152249,0.00087169,0.00000168,0.041531639,0,0
9,20,0.0017,0.0039,0.04184163,0.00059687,0.00000188,0.041845887,0,0
9,21,0.0017,0.0041,0.04219707,0.00034215,0.00000209,0.042198457,0,0
9,22,0.0017,0.0043,0.04260923,0.00013251,0.00000231,0.042609436,0,0
9,23,0.0017,0.0045,0.04302139,-0.00007714,0.00000255,0.043021459,0,0
9,24,0.0017,0.0047,0.0433834,-0.000409,0.0000028,0.043385328,0,0
9,25,0.0017,0.0049,0.04357473,-0.00065541,0.00000307,0.043579659,0,0
9,26,0.0017,0.0051,0.04376607,-0.00090183,0.00000334,0.04377536,0,0
9,27,0.0017,0.0053,0.0439574,-0.00114824,0.00000363,0.043972394,0,0
9,28,0.0017,0.0055,0.04414424,-0.00141816,0.00000393,0.044167014,0,0
9,29,0.0017,0.0057,0.04433055,-0.00169089,0.00000424,0.044362786,0,0
9,30,0.0017,0.0059,0.04454336,-0.0019292,0.00000456,0.044585118,0,0
9,31,0.0017,0.0061,0.04478213,-0.00217977,0.00000489,0.044835149,0,0
9,32,0.0017,0.0063,0.04502894,-0.00246699,0.00000524,0.045096469,0,0
9,33,0.0017,0.0065,0.04527575,-0.0027542,0.00000561,0.045359444,0,0
9,34,0.0017,0.0067,0.04551967,-0.00303705,0.00000598,0.045620873,0,0
9,35,0.0017,0.0069,0.04572055,-0.00325496,0.00000637,0.045836268,0,0
9,36,0.0017,0.0071,0.04592142,-0.00347287,0.00000677,0.046052553,0,0
9,37,0.0017,0.0073,0.0461223,-0.00369078,0.00000719,0.046269735,0,0
9,38,0.0017,0.0075,0.04632476,-0.00390695,0.00000761,0.046489221,0,0
9,39,0.0017,0.0077,0.04674578,-0.00415118,0.00000806,0.046929737,0,0
9,40,0.0017,0.0079,0.0471797,-0.00440156,0.00000852,0.047384574,0,0
9,41,0.0017,0.0081,0.04761363,-0.00465194,0.00000899,0.047840342,0,0
9,42,0.0017,0.0083,0.04804149,-0.00483875,0.00000948,0.048284555,0,0
9,43,0.0017,0.0085,0.04846861,-0.00494688,0.00001001,0.048720404,0,0
9,44,0.0017,0.0087,0.04896457,-0.00534478,0.00001056,0.049255414,0,0
9,45,0.0017,0.0089,0.04946053,-0.00574268,0.00001112,0.049792795,0,0
9,46,0.0017,0.0091,0.04993303,-0.00613632,0.0000117,0.050308666,0,0
9,47,0.0017,0.0093,0.05025267,-0.0065022,0.00001226,0.050671584,0,0
9,48,0.0017,0.0095,0.05057231,-0.00686808,0.00001284,0.051036546,0,0
9,49,0.0017,0.0097,0.05089195,-0.00723396,0.00001343,0.051403509,0,0
9,50,0.0017,0.0099,0.05121158,-0.00759984,0.00001404,0.05177242,0,0
9,51,0.0017,0.0101,0.05159022,-0.008073,0.00001467,0.052218044,0,0
9,52,0.0017,0.0103,0.05200982,-0.00862065,0.00001533,0.052719418,0,0
9,53,0.0017,0.0105,0.05242943,-0.00916831,0.00001599,0.053225023,0,0
9,54,0.0017,0.0107,0.05296307,-0.00969918,0.00001669,0.053843856,0,0
9,55,0.0017,0.0109,0.05365709,-0.01020644,0.00001744,0.054619179,0,0
9,56,0.0017,0.0111,0.05435111,-0.01071369,0.0000182,0.055396988,0,0
9,57,0.0017,0.0113,0.05493331,-0.01131329,0.00001895,0.056086175,0,0
9,58,0.0017,0.0115,0.05548108,-0.01194133,0.00001971,0.056751613,0,0
9,59,0.0017,0.0117,0.05610935,-0.0125694,0.00002051,0.057499991,0,0
9,60,0.0017,0.0119,0.05693726,-0.01319755,0.0000214,0.058446787,0,0
9,61,0.0017,0.0121,0.05776518,-0.0138257,0.00002231,0.059396683,0,0
9,62,0.0017,0.0123,0.05852752,-0.01448009,0.00002322,0.060292152,0,0
9,63,0.0017,0.0125,0.0590679,-0.01522329,0.00002407,0.060998077,0,0
9,64,0.0017,0.0127,0.05960829,-0.0159665,0.00002494,0.061709621,0,0
9,65,0.0017,0.0129,0.06014867,-0.0167097,0.00002582,0.062426569,0,0
9,66,0.0017,0.0131,0.0606173,-0.01827011,0.00002683,0.063310773,0,0
9,67,0.0017,0.0133,0.06105976,-0.02012877,0.00002791,0.064292003,0,0
9,68,0.0017,0.0135,0.06150221,-0.02198743,0.000029,0.065314385,0,0
9,69,0.0017,0.0137,0.06194466,-0.02384609,0.0000301,0.066376027,0,0
9,70,0.0017,0.0139,0.06238711,-0.02570475,0.00003123,0.067475074,0,0
10,1,0.0019,0.0001,0.03525271,0.00014738,0,0.035253018,0,0
10,2,0.0019,0.0003,0.0353061,0.00040314,0.00000001,0.035308402,0,0
10,3,0.0019,0.0005,0.0354083,0.00066924,0.00000003,0.035414624,0,0
10,4,0.0019,0.0007,0.0355403,0.00092909,0.00000005,0.035552442,0,0
10,5,0.0019,0.0009,0.0357583,0.00110945,0.00000009,0.035775507,0,0
10,6,0.0019,0.0011,0.03607731,0.00132113,0.00000014,0.036101491,0,0
10,7,0.0019,0.0013,0.0363505,0.00158597,0.00000019,0.036385081,0,0
10,8,0.0019,0.0015,0.03661184,0.001724,0.00000026,0.036652408,0,0
10,9,0.0019,0.0017,0.03687319,0.00186203,0.00000033,0.036920175,0,0
10,10,0.0019,0.0019,0.03716381,0.00202667,0.00000041,0.03721903,0,0
10,11,0.0019,0.0021,0.03768769,0.00218016,0.00000051,0.037750696,0,0
10,12,0.0019,0.0023,0.03825264,0.00222955,0.00000061,0.038317559,0,0
10,13,0.0019,0.0025,0.03870521,0.00225285,0.00000073,0.038770719,0,0
10,14,0.0019,0.0027,0.03912495,0.00215988,0.00000086,0.039184522,0,0
10,15,0.0019,0.0029,0.03968829,0.00211976,0.00000099,0.039744858,0,0
10,16,0.0019,0.0031,0.04027773,0.00196631,0.00000115,0.040325698,0,0
10,17,0.0019,0.0033,0.04086665,0.00169383,0.00000131,0.040901738,0,0
10,18,0.0019,0.0035,0.04138979,0.00151458,0.00000148,0.041417492,0,0
10,19,0.0019,0.0037,0.04172859,0.00123891,0.00000167,0.041746977,0,0
10,20,0.0019,0.0039,0.04211319,0.00096126,0.00000187,0.042124159,0,0
10,21,0.0019,0.0041,0.04249986,0.00068872,0.00000208,0.04250544,0,0
10,22,0.0019,0.0043,0.04291202,0.00047908,0.00000231,0.042914694,0,0
